REF_ID_COD,UNIQUE_ID,DATA_SOURC,LOC_METHOD,ORIG_ID,SLIDE_NAME,LENGTH_ft,WIDTH_ft,DEPTH_ft,SLOPE,TYPE_MOVE,MOVE_CLASS,CONTR_FACT,TYPE_MTRL,AREA_ft2,VOLUME_ft3,DEEP_SHAL,DAMAGES,LOSSES,COMMENTS,YEAR,DATE_RANGE,MONTH,DAY,FID,ANNUAL_COS,REPAIR_COS,REACTIVATI,longitude,latitude,session_source_key
ODOT2011,LS_0,Oregon Department of Transportation, ,SL002-0116-92RE1,Matties Hump,0,0,0,0, ,Rockfall, , ,0,0, ,Road Impact:RF on roadway;Lanes Affected:2; Other Damage:Fatality, , Hwy Name:Columbia River; Hwy Number:002;Mile Post:116.92;Frequency:every 5 yrs or less;,0, , , ,0,47.68000030517578,1285220.0, ,-120.6052196514119,45.740253119700746,census_tiger_boundaries
ODOT2011,LS_1,Oregon Department of Transportation, ,SL002-0120-30RE1, ,0,0,0,0, ,Debris Flow, , ,0,0, ,Road Impact: ;Lanes Affected:2;, , Hwy Name:Columbia River; Hwy Number:002;Mile Post:120.3;Frequency:every yr;min site measured by truck,0, , , ,1,237.11000061035156,98678.6015625, ,-120.54607354975079,45.718372633988366,census_tiger_boundaries
ODOT2011,LS_2,Oregon Department of Transportation, ,SL002-0124-20RE1,Phillipi Canyon,0,0,0,0, ,Rockfall, , ,0,0, ,Road Impact:RF on roadway;Lanes Affected:4; Other Damage:Property Damage, , Hwy Name:Columbia River; Hwy Number:002;Mile Post:124.2;Frequency:every yr;,0, , , ,2,47.68000030517578,13793600.0, ,-120.48197463794949,45.68722787903917,census_tiger_boundaries
ODOT2011,LS_3,Oregon Department of Transportation, ,SL002-0127-71RE1, ,0,0,0,0, ,Debris Flow, , ,0,0, ,Road Impact: ;Lanes Affected:2;, , Hwy Name:Columbia River; Hwy Number:002;Mile Post:127.71;Frequency: ;debris flow splatter site,0, , , ,3,246.25999450683594,98678.6015625, ,-120.40454352911723,45.692551346900956,census_tiger_boundaries
ODOT2011,LS_4,Oregon Department of Transportation, ,SL002-0129-07RE1,Blalock Canyon RF West,0,0,0,0, ,Rockfall, , ,0,0, ,Road Impact:RF on roadway;Lanes Affected:2;, , Hwy Name:Columbia River; Hwy Number:002;Mile Post:129.07;Frequency:every 2 yrs;,0, , , ,4,47.68000030517578,2592600.0, ,-120.38181625866953,45.693489589330895,census_tiger_boundaries
ODOT2011,LS_5,Oregon Department of Transportation, ,SL002-0129-29RE1,Blalock Canyon East,0,0,0,0, ,Rockfall, , ,0,0, ,Road Impact:RF on roadway;Lanes Affected:2;, , Hwy Name:Columbia River; Hwy Number:002;Mile Post:129.29;Frequency:every 1 to 2 yrs;,0, , , ,5,47.68000030517578,2585750.0, ,-120.37743946269784,45.694181405971825,census_tiger_boundaries
ODOT2011,LS_6,Oregon Department of Transportation, ,SL002-0129-83RE1, ,0,0,0,0, ,Rockfall, , ,0,0, ,Road Impact:RF on roadway;Lanes Affected:2;, , Hwy Name:Columbia River; Hwy Number:002;Mile Post:129.83;Frequency:every 5 yrs or less;,0, , , ,6,47.68000030517578,81971.203125, ,-120.36690046604157,45.696770616130316,census_tiger_boundaries
ODOT2011,LS_7,Oregon Department of Transportation, ,SL002-0129-95RE1, ,0,0,0,0, ,Rockfall, , ,0,0, ,Road Impact:RF on roadway;Lanes Affected:2;Other Impact:eastern of two adjacent slopes;, , Hwy Name:Columbia River; Hwy Number:002;Mile Post:129.95;Frequency:every 5 yrs or less;,0, , , ,7,47.68000030517578,158070.0, ,-120.36460742288475,45.697589813041446,census_tiger_boundaries
ODOT2011,LS_8,Oregon Department of Transportation, ,SL002-0194-66RE1, ,0,0,0,0, ,Rockfall, , ,0,0, ,Road Impact:RF on roadway;Lanes Affected:2;, , Hwy Name:Columbia River; Hwy Number:002;Mile Post:194.66;Frequency:5 times or more a yr;,0, , , ,8,288.42999267578125,13185.599609375, ,-119.11278007105739,45.923702535902194,census_tiger_boundaries
ODOT2011,LS_9,Oregon Department of Transportation, ,SL002-0197-75RE1, ,0,0,0,0, ,Rockfall, , ,0,0, ,Road Impact:RF fills lane;Lanes Affected:2; Other Damage:Fatality, ," Hwy Name:Columbia River; Hwy Number:002;Mile Post:197.75;Frequency:5 times or more a yr;section collected on opposite side, western  half of cont. slope",0, , , ,9,9059.490234375,810395.0, ,-119.06184272099267,45.949429695843,census_tiger_boundaries
ODOT2011,LS_10,Oregon Department of Transportation, ,SL002-0197-85RE1, ,0,0,0,0, ,Rockfall, , ,0,0, ,Road Impact:RF fills lane;Lanes Affected:2; Other Damage:Fatality, ," Hwy Name:Columbia River; Hwy Number:002;Mile Post:197.85;Frequency:5 times or more a yr;eastern half of single slope, section collected on opposite side",0, , , ,10,3678.27001953125,1337660.0, ,-119.06009259576818,45.95029605436748,census_tiger_boundaries
ODOT2011,LS_11,Oregon Department of Transportation, ,SL002-0030-07LW1, ,0,0,0,0, ,Fill Failure, , ,0,0, ,Road Impact:LS leaves 1-way traf;Lanes Affected:2;, , Hwy Name:Columbia River; Hwy Number:002;Mile Post:30.08;Frequency:every 5 yrs or less;,0, , , ,11,0.0,0.0, ,-122.14386574786417,45.575849146421604,census_tiger_boundaries
ODOT2011,LS_12,Oregon Department of Transportation, ,SL002-0032-37LW1, ,0,0,0,0, ,Fill Failure, , ,0,0, ,Road Impact:LS leaves 1-way traf;Lanes Affected:2;, , Hwy Name:Columbia River; Hwy Number:002;Mile Post:32.38;Frequency:every 5 yrs or less;,0, , , ,12,0.0,0.0, ,-122.0981295377249,45.58346126350232,census_tiger_boundaries
ODOT2011,LS_13,Oregon Department of Transportation, ,SL002-0037-72RE1, ,0,0,0,0, ,Rockfall, , ,0,0, ,Road Impact:RF fills lane;Lanes Affected:4; Other Damage:Injury, , Hwy Name:Columbia River; Hwy Number:002;Mile Post:37.72;Frequency:every 5 yrs or less;gps from center of  rd,0, , , ,13,1222.050048828125,957838.0, ,-121.99902189479239,45.61369255320823,census_tiger_boundaries
ODOT2011,LS_14,Oregon Department of Transportation, ,SL002-0038-51RE1, ,0,0,0,0, ,Fill Failure, , ,0,0, ,Road Impact:LS close 3-10mi det;Lanes Affected:2;, , Hwy Name:Columbia River; Hwy Number:002;Mile Post:38.53;Frequency:every 5 yrs or less;,0, , , ,14,0.0,0.0, ,-121.98555735965861,45.61976011843854,census_tiger_boundaries
ODOT2011,LS_15,Oregon Department of Transportation, ,SL002-0039-99RE1, ,0,0,0,0, ,Rockfall, , ,0,0, ,Road Impact:RF on roadway;Lanes Affected:1;, , Hwy Name:Columbia River; Hwy Number:002;Mile Post:40.09;Frequency:every yr;,0, , , ,15,163.0850067138672,78621.3984375, ,-121.9596014863005,45.63111562813435,census_tiger_boundaries
ODOT2011,LS_16,Oregon Department of Transportation, ,SL002-0041-58LE1, ,0,0,0,0, ,Landslide, , ,0,0, ,Road Impact:LS close 3-10mi det;Lanes Affected:1;, , Hwy Name:Columbia River; Hwy Number:002;Mile Post:41.58;Frequency:every 5 yrs or less;on exit 41,0, , , ,16,0.0,0.0, ,-121.93076591749978,45.63965884573636,census_tiger_boundaries
ODOT2011,LS_17,Oregon Department of Transportation, ,SL002-0041-62RE1, ,0,0,0,0, ,Rockfall, , ,0,0, ,Road Impact:RF on roadway;Lanes Affected:1;, , Hwy Name:Columbia River; Hwy Number:002;Mile Post:41.62;Frequency:every yr;on exit 41,0, , , ,17,0.0,0.0, ,-121.93002994028912,45.63973131947724,census_tiger_boundaries
ODOT2011,LS_18,Oregon Department of Transportation, ,SL002-0041-70RE1, ,0,0,0,0, ,Rockfall, , ,0,0, ,Road Impact:RF on roadway;Lanes Affected:1;, , Hwy Name:Columbia River; Hwy Number:002;Mile Post:41.71;Frequency:every yr;off  ramp east bound,0, , , ,18,1222.2900390625,43737.6015625, ,-121.9279562847474,45.6392987556354,census_tiger_boundaries
ODOT2011,LS_19,Oregon Department of Transportation, ,SL002-0042-58LW1, ,0,0,0,0, ,Rockfall, , ,0,0, ,Road Impact:RF onto shoulder;, , Hwy Name:Columbia River; Hwy Number:002;Mile Post:42.62;Frequency:every yr;,0, , , ,19,608.7899780273438,46047.8984375, ,-121.94994559617645,45.63522372921313,census_tiger_boundaries
